fetch_date,title,hf_id,arxiv_id,votes
2025-06-01,Are Reasoning Models More Prone to Hallucination?,2505.23646,2505.23646,24
2025-06-01,"Satori-SWE: Evolutionary Test-Time Scaling for Sample-Efficient Software
  Engineering",2505.23604,2505.23604,24
2025-06-01,Train Sparse Autoencoders Efficiently by Utilizing Features Correlation,2505.22255,2505.22255,24
2025-06-01,"LoRAShop: Training-Free Multi-Concept Image Generation and Editing with
  Rectified Flow Transformers",2505.23758,2505.23758,23
2025-06-01,ATLAS: Learning to Optimally Memorize the Context at Test Time,2505.23735,2505.23735,23
2025-06-01,"UniRL: Self-Improving Unified Multimodal Models via Supervised and
  Reinforcement Learning",2505.23380,2505.23380,23
2025-06-01,Differentiable Solver Search for Fast Diffusion Sampling,2505.21114,2505.21114,22
2025-06-01,Multi-Domain Explainability of Preferences,2505.20088,2505.20088,21
2025-06-01,"DeepTheorem: Advancing LLM Reasoning for Theorem Proving Through Natural
  Language and Reinforcement Learning",2505.23754,2505.23754,21
2025-06-01,Table-R1: Inference-Time Scaling for Table Reasoning,2505.23621,2505.23621,20
2025-06-01,VidText: Towards Comprehensive Evaluation for Video Text Understanding,2505.22810,2505.22810,20
2025-06-01,"FAMA: The First Large-Scale Open-Science Speech Foundation Model for
  English and Italian",2505.22759,2505.22759,20
2025-06-01,"CLIPGaussian: Universal and Multimodal Style Transfer Based on Gaussian
  Splatting",2505.22854,2505.22854,20
2025-06-01,StressTest: Can YOUR Speech LM Handle the Stress?,2505.22765,2505.22765,18
2025-06-01,"Towards Safety Reasoning in LLMs: AI-agentic Deliberation for
  Policy-embedded CoT Data Creation",2505.21784,2505.21784,18
2025-06-01,On-Policy RL with Optimal Reward Baseline,2505.23585,2505.23585,14
2025-06-01,ToMAP: Training Opponent-Aware LLM Persuaders with Theory of Mind,2505.22961,2505.22961,14
2025-06-01,"CXReasonBench: A Benchmark for Evaluating Structured Diagnostic
  Reasoning in Chest X-rays",2505.18087,2505.18087,14
2025-06-01,REOrdering Patches Improves Vision Models,2505.23751,2505.23751,13
2025-06-01,SafeScientist: Toward Risk-Aware Scientific Discoveries by LLM Agents,2505.23559,2505.23559,12
2025-06-01,"System-1.5 Reasoning: Traversal in Language and Latent Spaces with
  Dynamic Shortcuts",2505.18962,2505.18962,12
2025-06-01,"PatientSim: A Persona-Driven Simulator for Realistic Doctor-Patient
  Interactions",2505.17818,2505.17818,11
2025-06-01,To Trust Or Not To Trust Your Vision-Language Model's Prediction,2505.23745,2505.23745,11
2025-06-01,"Breaking Down Video LLM Benchmarks: Knowledge, Spatial Perception, or
  True Temporal Understanding?",2505.14321,2505.14321,10
2025-06-01,Puzzled by Puzzles: When Vision-Language Models Can't Take a Hint,2505.23759,2505.23759,10
2025-06-01,"Uni-Instruct: One-step Diffusion Model through Unified Diffusion
  Divergence Instruction",2505.20755,2505.20755,8
2025-06-01,ZeroSep: Separate Anything in Audio with Zero Training,2505.23625,2505.23625,7
2025-06-01,ATI: Any Trajectory Instruction for Controllable Video Generation,2505.22944,2505.22944,7
2025-06-01,"Re-ttention: Ultra Sparse Visual Generation via Attention Statistical
  Reshape",2505.22918,2505.22918,7
2025-06-01,"Concise Reasoning, Big Gains: Pruning Long Reasoning Trace with
  Difficulty-Aware Prompting",2505.19716,2505.19716,5
2025-06-01,MMSI-Bench: A Benchmark for Multi-Image Spatial Intelligence,2505.23764,2505.23764,4
2025-06-01,How Animals Dance (When You're Not Looking),2505.23738,2505.23738,4
2025-06-01,GSO: Challenging Software Optimization Tasks for Evaluating SWE-Agents,2505.23671,2505.23671,4
2025-06-01,"SridBench: Benchmark of Scientific Research Illustration Drawing of
  Image Generation Model",2505.22126,2505.22126,4
2025-06-01,"Lunguage: A Benchmark for Structured and Sequential Chest X-ray
  Interpretation",2505.21190,2505.21190,4
2025-06-01,ChartLens: Fine-grained Visual Attribution in Charts,2505.19360,2505.19360,4
2025-06-01,"A Graph Perspective to Probe Structural Patterns of Knowledge in Large
  Language Models",2505.19286,2505.19286,4
2025-06-01,"Toward Reliable Biomedical Hypothesis Generation: Evaluating
  Truthfulness and Hallucination in Large Language Models",2505.14599,2505.14599,4
2025-06-01,"VF-Eval: Evaluating Multimodal LLMs for Generating Feedback on AIGC
  Videos",2505.23693,2505.23693,3
2025-06-01,"Afterburner: Reinforcement Learning Facilitates Self-Improving Code
  Efficiency Optimization",2505.23387,2505.23387,3
2025-06-01,"Can LLMs Deceive CLIP? Benchmarking Adversarial Compositionality of
  Pre-trained Multimodal Representation via Text Updates",2505.22943,2505.22943,3
2025-06-01,"Differential Information: An Information-Theoretic Perspective on
  Preference Optimization",2505.23761,2505.23761,3
2025-06-01,"Evaluating Text Creativity across Diverse Domains: A Dataset and Large
  Language Model Evaluator",2505.19236,2505.19236,3
2025-06-01,Adaptive Classifier-Free Guidance via Dynamic Low-Confidence Masking,2505.20199,2505.20199,2
2025-06-01,"When Models Reason in Your Language: Controlling Thinking Trace Language
  Comes at the Cost of Accuracy",2505.22888,2505.22888,1
2025-06-01,"Unsupervised Word-level Quality Estimation for Machine Translation
  Through the Lens of Annotators (Dis)agreement",2505.23183,2505.23183,1
2025-06-02,EXP-Bench: Can AI Conduct AI Research Experiments?,2505.24785,2505.24785,200
2025-06-02,"ProRL: Prolonged Reinforcement Learning Expands Reasoning Boundaries in
  Large Language Models",2505.24864,2505.24864,133
2025-06-02,"UniGeo: Taming Video Diffusion for Unified Consistent Geometry
  Estimation",2505.24521,2505.24521,115
2025-06-02,"DexUMI: Using Human Hand as the Universal Manipulation Interface for
  Dexterous Manipulation",2505.21864,2505.21864,96
2025-06-02,ViStoryBench: Comprehensive Benchmark Suite for Story Visualization,2505.24862,2505.24862,76
2025-06-02,AlphaOne: Reasoning Models Thinking Slow and Fast at Test Time,2505.24863,2505.24863,74
2025-06-02,Vision Language Models are Biased,2505.23941,2505.23941,46
2025-06-02,Time Blindness: Why Video-Language Models Can't See What Humans Can?,2505.24867,2505.24867,44
2025-06-02,HardTests: Synthesizing High-Quality Test Cases for LLM Coding,2505.24098,2505.24098,44
2025-06-02,"More Thinking, Less Seeing? Assessing Amplified Hallucination in
  Multimodal Reasoning Models",2505.21523,2505.21523,41
2025-06-02,"CoDA: Coordinated Diffusion Noise Optimization for Whole-Body
  Manipulation of Articulated Objects",2505.21437,2505.21437,36
2025-06-02,"Open CaptchaWorld: A Comprehensive Web-based Platform for Testing and
  Benchmarking Multimodal LLM Agents",2505.24878,2505.24878,34
2025-06-02,DINO-R1: Incentivizing Reasoning Capability in Vision Foundation Models,2505.24025,2505.24025,27
2025-06-02,"Harnessing Negative Signals: Reinforcement Distillation from Teacher
  Data for LLM Reasoning",2505.24850,2505.24850,26
2025-06-02,Large Language Models are Locally Linear Mappings,2505.24293,2505.24293,25
2025-06-02,"EmergentTTS-Eval: Evaluating TTS Models on Complex Prosodic,
  Expressiveness, and Linguistic Challenges Using Model-as-a-Judge",2505.23009,2505.23009,18
2025-06-02,Large Language Models for Data Synthesis,2505.14752,2505.14752,16
2025-06-02,"EasyText: Controllable Diffusion Transformer for Multilingual Text
  Rendering",2505.24417,2505.24417,13
2025-06-02,CLaSp: In-Context Layer Skip for Self-Speculative Decoding,2505.24196,2505.24196,13
2025-06-02,"Don't Look Only Once: Towards Multimodal Interactive Reasoning with
  Selective Visual Revisitation",2505.18842,2505.18842,11
2025-06-02,"un^2CLIP: Improving CLIP's Visual Detail Capturing Ability via
  Inverting unCLIP",2505.24517,2505.24517,11
2025-06-02,"ReasonGen-R1: CoT for Autoregressive Image generation models through SFT
  and RL",2505.24875,2505.24875,10
2025-06-02,"Fork-Merge Decoding: Enhancing Multimodal Understanding in Audio-Visual
  Large Language Models",2505.20873,2505.20873,10
2025-06-02,SiLVR: A Simple Language-based Video Reasoning Framework,2505.24869,2505.24869,10
2025-06-02,"The Automated but Risky Game: Modeling Agent-to-Agent Negotiations and
  Transactions in Consumer Markets",2506.00073,2506.00073,10
2025-06-02,"Evaluating and Steering Modality Preferences in Multimodal Large
  Language Model",2505.20977,2505.20977,9
2025-06-02,Role-Playing Evaluation for Large Language Models,2505.13157,2505.13157,8
2025-06-02,"ChARM: Character-based Act-adaptive Reward Modeling for Advanced
  Role-Playing Language Agents",2505.23923,2505.23923,7
2025-06-02,"MoDoMoDo: Multi-Domain Data Mixtures for Multimodal LLM Reinforcement
  Learning",2505.24871,2505.24871,6
2025-06-02,"Point-MoE: Towards Cross-Domain Generalization in 3D Semantic
  Segmentation via Mixture-of-Experts",2505.23926,2505.23926,6
2025-06-02,Harnessing Large Language Models for Scientific Novelty Detection,2505.24615,2505.24615,5
2025-06-02,"Fine-Tune an SLM or Prompt an LLM? The Case of Generating Low-Code
  Workflows",2505.24189,2505.24189,5
2025-06-02,Revisiting Bi-Linear State Transitions in Recurrent Neural Networks,2505.21749,2505.21749,4
2025-06-02,MetaFaith: Faithful Natural Language Uncertainty Expression in LLMs,2505.24858,2505.24858,3
2025-06-02,"TRIDENT: Enhancing Large Language Model Safety with Tri-Dimensional
  Diversified Red-Teaming Data Synthesis",2505.24672,2505.24672,3
2025-06-02,"GATE: General Arabic Text Embedding for Enhanced Semantic Textual
  Similarity with Matryoshka Representation Learning and Hybrid Loss Training",2505.24581,2505.24581,3
2025-06-02,"Grammars of Formal Uncertainty: When to Trust LLMs in Automated
  Reasoning Tasks",2505.20047,2505.20047,3
2025-06-02,"Enabling Flexible Multi-LLM Integration for Scalable Knowledge
  Aggregation",2505.23844,2505.23844,2
2025-06-02,"OMNIGUARD: An Efficient Approach for AI Safety Moderation Across
  Modalities",2505.23856,2505.23856,2
2025-06-02,"LegalSearchLM: Rethinking Legal Case Retrieval as Legal Elements
  Generation",2505.23832,2505.23832,2
2025-06-02,"Context is Gold to find the Gold Passage: Evaluating and Training
  Contextual Document Embeddings",2505.24782,2505.24782,1
2025-06-02,"The State of Multilingual LLM Safety Research: From Measuring the
  Language Gap to Mitigating It",2505.24119,2505.24119,1
2025-06-03,"REASONING GYM: Reasoning Environments for Reinforcement Learning with
  Verifiable Rewards",2505.24760,2505.24760,986
2025-06-03,"ShapeLLM-Omni: A Native Multimodal LLM for 3D Generation and
  Understanding",2506.01853,2506.01853,463
2025-06-03,"Beyond the 80/20 Rule: High-Entropy Minority Tokens Drive Effective
  Reinforcement Learning for LLM Reasoning",2506.01939,2506.01939,171
2025-06-03,"Normalized Attention Guidance: Universal Negative Guidance for Diffusion
  Model",2505.21179,2505.21179,138
2025-06-03,"MaskSearch: A Universal Pre-Training Framework to Enhance Agentic Search
  Capability",2505.20285,2505.20285,136
2025-06-03,"SmolVLA: A Vision-Language-Action Model for Affordable and Efficient
  Robotics",2506.01844,2506.01844,115
2025-06-03,Esoteric Language Models,2506.01928,2506.01928,89
2025-06-03,"Learning from Videos for 3D World: Enhancing MLLMs with 3D Vision
  Geometry Priors",2505.24625,2505.24625,86
2025-06-03,"EarthMind: Towards Multi-Granular and Multi-Sensor Earth Observation
  with Large Multimodal Models",2506.01667,2506.01667,73
2025-06-03,"SRPO: Enhancing Multimodal LLM Reasoning via Reflection-Aware
  Reinforcement Learning",2506.01713,2506.01713,47
2025-06-03,"Synthesis of discrete-continuous quantum circuits with multimodal
  diffusion models",2506.01666,2506.01666,45
2025-06-03,"Temporal In-Context Fine-Tuning for Versatile Control of Video Diffusion
  Models",2506.00996,2506.00996,36
2025-06-03,"LoHoVLA: A Unified Vision-Language-Action Model for Long-Horizon
  Embodied Tasks",2506.00411,2506.00411,30
2025-06-03,"AReaL: A Large-Scale Asynchronous Reinforcement Learning System for
  Language Reasoning",2505.24298,2505.24298,26
2025-06-03,Cora: Correspondence-aware image editing using few step diffusion,2505.23907,2505.23907,26
2025-06-03,"SenseFlow: Scaling Distribution Matching for Flow-based Text-to-Image
  Distillation",2506.00523,2506.00523,25
2025-06-03,"Learning Video Generation for Robotic Manipulation with Collaborative
  Trajectory Control",2506.01943,2506.01943,24
2025-06-03,"Incentivizing Reasoning for Advanced Instruction-Following of Large
  Language Models",2506.01413,2506.01413,20
2025-06-03,ARIA: Training Language Agents with Intention-Driven Reward Aggregation,2506.00539,2506.00539,19
2025-06-03,Unified Scaling Laws for Compressed Representations,2506.01863,2506.01863,18
2025-06-03,"MiCRo: Mixture Modeling and Context-aware Routing for Personalized
  Preference Learning",2505.24846,2505.24846,15
2025-06-03,"R1-Code-Interpreter: Training LLMs to Reason with Code via Supervised
  and Reinforcement Learning",2505.21668,2505.21668,14
2025-06-03,"IVY-FAKE: A Unified Explainable Framework and Benchmark for Image and
  Video AIGC Detection",2506.00979,2506.00979,13
2025-06-03,Darwin Godel Machine: Open-Ended Evolution of Self-Improving Agents,2505.22954,2505.22954,12
2025-06-03,"Reasoning Like an Economist: Post-Training on Economic Problems Induces
  Strategic Generalization in LLMs",2506.00577,2506.00577,10
2025-06-03,"WebChoreArena: Evaluating Web Browsing Agents on Realistic Tedious Web
  Tasks",2506.01952,2506.01952,10
2025-06-03,"OWSM v4: Improving Open Whisper-Style Speech Models via Data Scaling and
  Cleaning",2506.00338,2506.00338,10
2025-06-03,VisualSphinx: Large-Scale Synthetic Vision Logic Puzzles for RL,2505.23977,2505.23977,10
2025-06-03,"WHEN TO ACT, WHEN TO WAIT: Modeling Structural Trajectories for Intent
  Triggerability in Task-Oriented Dialogue",2506.01881,2506.01881,9
2025-06-03,Taming LLMs by Scaling Learning Rates with Gradient Grouping,2506.01049,2506.01049,8
2025-06-03,CodeV-R1: Reasoning-Enhanced Verilog Generation,2505.24183,2505.24183,8
2025-06-03,"Jigsaw-R1: A Study of Rule-based Visual Reinforcement Learning with
  Jigsaw Puzzles",2505.23590,2505.23590,7
2025-06-03,"zip2zip: Inference-Time Adaptive Vocabularies for Language Models via
  Token Compression",2506.01084,2506.01084,7
2025-06-03,"VAU-R1: Advancing Video Anomaly Understanding via Reinforcement
  Fine-Tuning",2505.23504,2505.23504,7
2025-06-03,How Programming Concepts and Neurons Are Shared in Code Language Models,2506.01074,2506.01074,7
2025-06-03,"Cascading Adversarial Bias from Injection to Distillation in Language
  Models",2505.24842,2505.24842,6
2025-06-03,"SATA-BENCH: Select All That Apply Benchmark for Multiple Choice
  Questions",2506.00643,2506.00643,6
2025-06-03,"From Token to Action: State Machine Reasoning to Mitigate Overthinking
  in Information Retrieval",2505.23059,2505.23059,5
2025-06-03,"Stress-testing Machine Generated Text Detection: Shifting Language
  Models Writing Style to Fool Detectors",2505.24523,2505.24523,5
2025-06-03,"LLM in the Loop: Creating the PARADEHATE Dataset for Hate Speech
  Detoxification",2506.01484,2506.01484,5
2025-06-03,"Pro3D-Editor : A Progressive-Views Perspective for Consistent and
  Precise 3D Editing",2506.00512,2506.00512,5
2025-06-03,"Stepsize anything: A unified learning rate schedule for
  budgeted-iteration training",2505.24452,2505.24452,5
2025-06-03,"Neuro2Semantic: A Transfer Learning Framework for Semantic
  Reconstruction of Continuous Language from Human Intracranial EEG",2506.00381,2506.00381,5
2025-06-03,"From Guidelines to Practice: A New Paradigm for Arabic Language Model
  Evaluation",2506.01920,2506.01920,4
2025-06-03,"From Guidelines to Practice: A New Paradigm for Arabic Language Model
  Evaluation",2506.01920,2506.01920,4
2025-06-03,"SealQA: Raising the Bar for Reasoning in Search-Augmented Language
  Models",2506.01062,2506.01062,4
2025-06-03,ComposeAnything: Composite Object Priors for Text-to-Image Generation,2505.24086,2505.24086,4
2025-06-03,"OmniResponse: Online Multimodal Conversational Response Generation in
  Dyadic Interactions",2505.21724,2505.21724,4
2025-06-03,"Think Again! The Effect of Test-Time Compute on Preferences, Opinions,
  and Beliefs of Large Language Models",2505.19621,2505.19621,4
2025-06-03,"Plan and Budget: Effective and Efficient Test-Time Scaling on Large
  Language Model Reasoning",2505.16122,2505.16122,4
2025-06-03,"RARE: Retrieval-Aware Robustness Evaluation for Retrieval-Augmented
  Generation Systems",2506.00789,2506.00789,3
2025-06-03,Pitfalls in Evaluating Language Model Forecasters,2506.00723,2506.00723,3
2025-06-03,"MagiCodec: Simple Masked Gaussian-Injected Codec for High-Fidelity
  Reconstruction and Generation",2506.00385,2506.00385,3
2025-06-03,Frankentext: Stitching random text fragments into long-form narratives,2505.18128,2505.18128,3
2025-06-03,"CityLens: Benchmarking Large Language-Vision Models for Urban
  Socioeconomic Sensing",2506.00530,2506.00530,3
2025-06-03,"Pixels Versus Priors: Controlling Knowledge Priors in Vision-Language
  Models through Visual Counterfacts",2505.17127,2505.17127,3
2025-06-03,"LIFT the Veil for the Truth: Principal Weights Emerge after Rank
  Reduction for Reasoning-Focused Supervised Fine-Tuning",2506.00772,2506.00772,2
2025-06-03,"BinauralFlow: A Causal and Streamable Approach for High-Quality Binaural
  Speech Synthesis with Flow Matching Models",2505.22865,2505.22865,2
2025-06-03,"MIKU-PAL: An Automated and Standardized Multi-Modal Method for Speech
  Paralinguistic and Affect Labeling",2505.15772,2505.15772,2
2025-06-03,"DyePack: Provably Flagging Test Set Contamination in LLMs Using
  Backdoors",2505.23001,2505.23001,1
2025-06-03,"Massively Multilingual Adaptation of Large Language Models Using
  Bilingual Translation Data",2506.00469,2506.00469,1
2025-06-03,"Shuffle PatchMix Augmentation with Confidence-Margin Weighted
  Pseudo-Labels for Enhanced Source-Free Domain Adaptation",2505.24216,2505.24216,1
2025-06-03,Aligning VLM Assistants with Personalized Situated Cognition,2506.00930,2506.00930,0
2025-06-04,"UniWorld: High-Resolution Semantic Encoders for Unified Visual
  Understanding and Generation",2506.03147,2506.03147,656
2025-06-04,GUI-Actor: Coordinate-Free Visual Grounding for GUI Agents,2506.03143,2506.03143,299
2025-06-04,Native-Resolution Image Synthesis,2506.03131,2506.03131,277
2025-06-04,"Reflect, Retry, Reward: Self-Improving LLMs via Reinforcement Learning",2505.24726,2505.24726,262
2025-06-04,"DCM: Dual-Expert Consistency Model for Efficient and High-Quality Video
  Generation",2506.03123,2506.03123,180
2025-06-04,"M^3FinMeeting: A Multilingual, Multi-Sector, and Multi-Task Financial
  Meeting Understanding Evaluation Dataset",2506.02510,2506.02510,119
2025-06-04,Co-Evolving LLM Coder and Unit Tester via Reinforcement Learning,2506.03136,2506.03136,98
2025-06-04,"FlowMo: Variance-Based Flow Guidance for Coherent Motion in Video
  Generation",2506.01144,2506.01144,95
2025-06-04,"Visual Embodied Brain: Let Multimodal Large Language Models See, Think,
  and Control in Spaces",2506.00123,2506.00123,76
2025-06-04,ORV: 4D Occupancy-centric Robot Video Generation,2506.03079,2506.03079,58
2025-06-04,FinMME: Benchmark Dataset for Financial Multi-Modal Reasoning Evaluation,2505.24714,2505.24714,53
2025-06-04,SynthRL: Scaling Visual Reasoning with Verifiable Data Synthesis,2506.02096,2506.02096,51
2025-06-04,"OmniSpatial: Towards Comprehensive Spatial Reasoning Benchmark for
  Vision Language Models",2506.03135,2506.03135,50
2025-06-04,"Sparse-vDiT: Unleashing the Power of Sparse Attention to Accelerate
  Video Diffusion Transformers",2506.03065,2506.03065,42
2025-06-04,"OThink-R1: Intrinsic Fast/Slow Thinking Mode Switching for
  Over-Reasoning Mitigation",2506.02397,2506.02397,36
2025-06-04,"AnimeShooter: A Multi-Shot Animation Dataset for Reference-Guided Video
  Generation",2506.03126,2506.03126,36
2025-06-04,"ByteMorph: Benchmarking Instruction-Guided Image Editing with Non-Rigid
  Motions",2506.03107,2506.03107,34
2025-06-04,DINGO: Constrained Inference for Diffusion LLMs,2505.23061,2505.23061,31
2025-06-04,"Robot-R1: Reinforcement Learning for Enhanced Embodied Reasoning in
  Robotics",2506.00070,2506.00070,28
2025-06-04,"MotionSight: Boosting Fine-Grained Motion Understanding in Multimodal
  LLMs",2506.01674,2506.01674,26
2025-06-04,"Negative-Guided Subject Fidelity Optimization for Zero-Shot
  Subject-Driven Generation",2506.03621,2506.03621,22
2025-06-04,"VS-Bench: Evaluating VLMs for Strategic Reasoning and Decision-Making in
  Multi-Agent Environments",2506.02387,2506.02387,18
2025-06-04,LumosFlow: Motion-Guided Long Video Generation,2506.02497,2506.02497,18
2025-06-04,"RelationAdapter: Learning and Transferring Visual Relation with
  Diffusion Transformers",2506.02528,2506.02528,15
2025-06-04,"Datasheets Aren't Enough: DataRubrics for Automated Quality Metrics and
  Accountability",2506.01789,2506.01789,14
2025-06-04,R^2ec: Towards Large Recommender Models with Reasoning,2505.16994,2505.16994,14
2025-06-04,"Training Language Models to Generate Quality Code with Program Analysis
  Feedback",2505.22704,2505.22704,12
2025-06-04,Ctrl-Crash: Controllable Diffusion for Realistic Car Crashes,2506.00227,2506.00227,11
2025-06-04,Self-Challenging Language Model Agents,2506.01716,2506.01716,10
2025-06-04,"Revisiting LRP: Positional Attribution as the Missing Ingredient for
  Transformer Explainability",2506.02138,2506.02138,10
2025-06-04,"SHARE: An SLM-based Hierarchical Action CorREction Assistant for
  Text-to-SQL",2506.00391,2506.00391,8
2025-06-04,Motion-Aware Concept Alignment for Consistent Video Editing,2506.01004,2506.01004,7
2025-06-04,Accelerating Diffusion LLMs via Adaptive Parallel Decoding,2506.00413,2506.00413,7
2025-06-04,"CSVQA: A Chinese Multimodal Benchmark for Evaluating STEM Reasoning
  Capabilities of VLMs",2505.24120,2505.24120,5
2025-06-04,"TL;DR: Too Long, Do Re-weighting for Effcient LLM Reasoning Compression",2506.02678,2506.02678,5
2025-06-04,"Multimodal DeepResearcher: Generating Text-Chart Interleaved Reports
  From Scratch with Agentic Framework",2506.02454,2506.02454,5
2025-06-04,"QARI-OCR: High-Fidelity Arabic Text Recognition through Multimodal Large
  Language Model Adaptation",2506.02295,2506.02295,5
2025-06-04,Control-R: Towards controllable test-time scaling,2506.00189,2506.00189,5
2025-06-04,"One Missing Piece for Open-Source Reasoning Models: A Dataset to
  Mitigate Cold-Starting Short CoT LLMs in RL",2506.02338,2506.02338,4
2025-06-04,"How Much Backtracking is Enough? Exploring the Interplay of SFT and RL
  in Enhancing LLM Reasoning",2505.24273,2505.24273,4
2025-06-04,"Deep Video Discovery: Agentic Search with Tool Use for Long-form Video
  Understanding",2505.18079,2505.18079,4
2025-06-04,"Hanfu-Bench: A Multimodal Benchmark on Cross-Temporal Cultural
  Understanding and Transcreation",2506.01565,2506.01565,4
2025-06-04,"MERIT: Multilingual Semantic Retrieval with Interleaved Multi-Condition
  Query",2506.03144,2506.03144,3
2025-06-04,FuseLIP: Multimodal Embeddings via Early Fusion of Discrete Tokens,2506.03096,2506.03096,3
2025-06-04,"Angles Don't Lie: Unlocking Training-Efficient RL Through the Model's
  Own Signals",2506.02281,2506.02281,3
2025-06-04,"ReFoCUS: Reinforcement-guided Frame Optimization for Contextual
  Understanding",2506.01274,2506.01274,3
2025-06-04,"PCoreSet: Effective Active Learning through Knowledge Distillation from
  Vision-Language Models",2506.00910,2506.00910,2
2025-06-04,Controllable Human-centric Keyframe Interpolation with Generative Prior,2506.03119,2506.03119,2
2025-06-04,"Knowing Before Saying: LLM Representations Encode Information About
  Chain-of-Thought Success Before Completion",2505.24362,2505.24362,2
2025-06-04,"Beyond In-Context Learning: Aligning Long-form Generation of Large
  Language Models via Task-Inherent Attribute Guidelines",2506.01265,2506.01265,1
2025-06-05,MiMo-VL Technical Report,2506.03569,2506.03569,467
2025-06-05,"CapSpeech: Enabling Downstream Applications in Style-Captioned
  Text-to-Speech",2506.02863,2506.02863,351
2025-06-05,"Advancing Multimodal Reasoning: From Optimized Cold Start to Staged
  Reinforcement Learning",2506.04207,2506.04207,168
2025-06-05,"TalkingMachines: Real-Time Audio-Driven FaceTime-Style Video via
  Autoregressive Diffusion Models",2506.03099,2506.03099,138
2025-06-05,Image Editing As Programs with Diffusion Models,2506.04158,2506.04158,98
2025-06-05,Rex-Thinker: Grounded Object Referring via Chain-of-Thought Reasoning,2506.04034,2506.04034,97
2025-06-05,"Voyager: Long-Range and World-Consistent Video Diffusion for Explorable
  3D Scene Generation",2506.04225,2506.04225,78
2025-06-05,"Orak: A Foundational Benchmark for Training and Evaluating LLM Agents on
  Diverse Video Games",2506.03610,2506.03610,78
2025-06-05,"SVGenius: Benchmarking LLMs in SVG Understanding, Editing and Generation",2506.03139,2506.03139,56
2025-06-05,AmbiK: Dataset of Ambiguous Tasks in Kitchen Environment,2506.04089,2506.04089,46
2025-06-05,OpenThoughts: Data Recipes for Reasoning Models,2506.04178,2506.04178,43
2025-06-05,"MMR-V: What's Left Unsaid? A Benchmark for Multimodal Deep Reasoning in
  Videos",2506.04141,2506.04141,31
2025-06-05,RiOSWorld: Benchmarking the Risk of Multimodal Compter-Use Agents,2506.00618,2506.00618,29
2025-06-05,"SuperWriter: Reflection-Driven Long-Form Generation with Large Language
  Models",2506.04180,2506.04180,25
2025-06-05,"Critique-GRPO: Advancing LLM Reasoning with Natural Language and
  Numerical Feedback",2506.03106,2506.03106,24
2025-06-05,"CASS: Nvidia to AMD Transpilation with Data, Models, and Benchmark",2505.16968,2505.16968,23
2025-06-05,"Segment Policy Optimization: Effective Segment-Level Credit Assignment
  in RL for Large Language Models",2505.23564,2505.23564,23
2025-06-05,A Controllable Examination for Long-Context Language Models,2506.02921,2506.02921,22
2025-06-05,"IllumiCraft: Unified Geometry and Illumination Diffusion for
  Controllable Video Generation",2506.03150,2506.03150,18
2025-06-05,Establishing Trustworthy LLM Evaluation via Shortcut Neuron Analysis,2506.04142,2506.04142,17
2025-06-05,"Unleashing the Reasoning Potential of Pre-trained LLMs by Critique
  Fine-Tuning on One Problem",2506.03295,2506.03295,17
2025-06-05,"Ψ-Sampler: Initial Particle Sampling for SMC-Based Inference-Time
  Reward Alignment in Score Models",2506.01320,2506.01320,16
2025-06-05,"Video-Skill-CoT: Skill-based Chain-of-Thoughts for Domain-Adaptive Video
  Reasoning",2506.03525,2506.03525,14
2025-06-05,LayerFlow: A Unified Model for Layer-aware Video Generation,2506.04228,2506.04228,13
2025-06-05,"DenseDPO: Fine-Grained Temporal Preference Optimization for Video
  Diffusion Models",2506.03517,2506.03517,13
2025-06-05,"TimeHC-RL: Temporal-aware Hierarchical Cognitive Reinforcement Learning
  for Enhancing LLMs' Social Intelligence",2505.24500,2505.24500,12
2025-06-05,"RefEdit: A Benchmark and Method for Improving Instruction-based Image
  Editing Model on Referring Expressions",2506.03448,2506.03448,11
2025-06-05,"Unleashing Hour-Scale Video Training for Long Video-Language
  Understanding",2506.05332,2506.05332,11
2025-06-05,"VisCoder: Fine-Tuning LLMs for Executable Python Visualization Code
  Generation",2506.03930,2506.03930,10
2025-06-05,Rectified Sparse Attention,2506.04108,2506.04108,10
2025-06-05,Small Language Models are the Future of Agentic AI,2506.02153,2506.02153,8
2025-06-05,"DiffDecompose: Layer-Wise Decomposition of Alpha-Composited Images via
  Diffusion Transformers",2505.21541,2505.21541,7
2025-06-05,VLMs Can Aggregate Scattered Training Patches,2506.03614,2506.03614,7
2025-06-05,Robustness in Both Domains: CLIP Needs a Robust Text Encoder,2506.03355,2506.03355,6
2025-06-05,"Improving Knowledge Distillation Under Unknown Covariate Shift Through
  Confidence-Guided Data Augmentation",2506.02294,2506.02294,6
2025-06-05,"BenchHub: A Unified Benchmark Suite for Holistic and Customizable LLM
  Evaluation",2506.00482,2506.00482,5
2025-06-05,Quantitative LLM Judges,2506.02945,2506.02945,5
2025-06-05,"POSS: Position Specialist Generates Better Draft for Speculative
  Decoding",2506.03566,2506.03566,4
2025-06-05,"HTSC-2025: A Benchmark Dataset of Ambient-Pressure High-Temperature
  Superconductors for AI-Driven Critical Temperature Prediction",2506.03837,2506.03837,4
2025-06-05,"Follow the Flow: Fine-grained Flowchart Attribution with Neurosymbolic
  Agents",2506.01344,2506.01344,4
2025-06-05,DLP: Dynamic Layerwise Pruning in Large Language Models,2505.23807,2505.23807,4
